id,user_id,course_id,enrollment_mode,is_active,weeks_since_enrollment,mooc_grade_percentage,mooc_letter_grade,mooc_is_passed,progress_percent,current_chapter,current_section,current_unit,mooc_completion_rate,overall_completion,completed_blocks,total_blocks,last_activity,days_since_last_activity,access_frequency,active_days,h5p_total_contents,h5p_completed_contents,h5p_total_score,h5p_total_max_score,h5p_overall_percentage,h5p_total_time_spent,h5p_completion_rate,video_total_videos,video_completed_videos,video_in_progress_videos,video_total_duration,video_total_watched_time,video_completion_rate,video_watch_rate,quiz_attempts,h5p_avg_score,quiz_completion_rate,forum_posts,forum_comments,forum_upvotes,discussion_threads_count,discussion_comments_count,discussion_total_interactions,discussion_questions_count,discussion_total_upvotes,relative_to_course_problem_score,relative_to_course_completion,relative_to_course_video_completion,relative_to_course_discussion,performance_percentile,is_below_course_average,is_top_performer,is_bottom_performer,updated_at,extraction_batch_id,is_passed
431,727,course-v1:DHQG-HCM+FM101+2025_S2,audit,1,27.0,0.0,,0.0,4.42,Chương 12: Một số vấn đề cơ bản về tỷ giá,Slide bài giảng tóm tắt chương 12,Slide bài giảng tóm tắt chương 12,15.38,4.42,8,181,2025-09-13 02:54:28,191,0.0,0,4,4,108,108,100.0,0,100.0,4,4,0,3510,3510,100.0,100.0,4,100.0,100.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,90.0,0,1,0,2026-03-23 10:33:23,,0
432,728,course-v1:DHQG-HCM+FM101+2025_S2,audit,1,27.0,68.0,Pass,1.0,13.26,Bài kiểm tra 05: Các vấn đề cơ bản về tỷ giá (Chương 12),Bài kiểm tra 05: Các vấn đề cơ bản về tỷ giá (Chương 12),Bài kiểm tra 05: Các vấn đề cơ bản về tỷ giá (Chương 12),17.95,13.26,24,181,2025-11-16 00:26:34,127,0.0,0,12,12,434,434,100.0,0,100.0,12,12,0,10311,10311,100.0,100.0,12,100.0,100.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,90.0,0,1,0,2026-03-23 10:33:23,,1
433,729,course-v1:DHQG-HCM+FM101+2025_S2,audit,1,27.0,87.0,Pass,1.0,100.0,Giới thiệu,Đề cương MOOCS_Nguyên lý thị trường tài chính,Đề cương MOOCS_Nguyên lý thị trường tài chính,99.15,100.0,181,181,2025-11-22 02:30:51,121,0.0,0,90,90,4058,4058,100.0,15656,100.0,91,91,0,70353,70353,100.0,100.0,90,100.0,100.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,90.0,0,1,0,2026-03-23 10:33:23,,1
434,730,course-v1:DHQG-HCM+FM101+2025_S2,audit,1,27.0,88.0,Pass,1.0,46.96,Chương 12: Một số vấn đề cơ bản về tỷ giá,Slide bài giảng tóm tắt chương 12,Slide bài giảng tóm tắt chương 12,55.56,46.96,85,181,2025-11-25 17:59:03,118,0.0,0,42,42,1854,1854,100.0,55200,100.0,43,43,0,35030,35030,100.0,100.0,42,100.0,100.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,90.0,0,1,0,2026-03-23 10:33:23,,1
435,731,course-v1:DHQG-HCM+FM101+2025_S2,audit,1,27.0,81.0,Pass,1.0,100.0,Bài kiểm tra 05: Các vấn đề cơ bản về tỷ giá (Chương 12),Bài kiểm tra 05: Các vấn đề cơ bản về tỷ giá (Chương 12),Bài kiểm tra 05: Các vấn đề cơ bản về tỷ giá (Chương 12),99.15,100.0,181,181,2025-11-21 13:28:56,122,0.0,0,90,90,4058,4058,100.0,36116,100.0,91,91,0,70353,70353,100.0,100.0,90,100.0,100.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,90.0,0,1,0,2026-03-23 10:33:23,,1
436,732,course-v1:DHQG-HCM+FM101+2025_S2,audit,1,27.0,87.0,Pass,1.0,100.0,"Chương 11: Các yếu tố ảnh hưởng đến lãi suất, cấu trúc rủi ro và kỳ hạn của lãi suất",Cấu trúc rủi ro và cấu trúc kỳ hạn của lãi suất,Cấu trúc rủi ro và cấu trúc kỳ hạn của lãi suất (tiếp theo),99.15,100.0,181,181,2025-11-23 16:40:20,120,0.0,0,90,90,4058,4058,100.0,173410,100.0,91,91,0,70353,70353,100.0,100.0,90,100.0,100.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,90.0,0,1,0,2026-03-23 10:33:23,,1
437,733,course-v1:DHQG-HCM+FM101+2025_S2,audit,1,26.0,85.0,Pass,1.0,100.0,Tổng kết môn học,Tổng kết môn học,Tổng kết môn học,99.15,100.0,181,181,2025-11-07 16:42:34,136,0.0,0,90,90,4058,4058,100.0,7200,100.0,91,91,0,70353,70353,100.0,100.0,90,100.0,100.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,90.0,0,1,0,2026-03-23 10:33:23,,1
438,735,course-v1:DHQG-HCM+FM101+2025_S2,audit,1,27.0,81.0,Pass,1.0,100.0,"Bài kiểm tra 04_Các vấn đề cơ bản về lãi suất (Chương 8,9,10,11)","Bài kiểm tra 04_Các vấn đề cơ bản về lãi suất (Chương 8,9,10,11)","Bài kiểm tra 04_Các vấn đề cơ bản về lãi suất (Chương 8,9,10,11)",99.15,100.0,181,181,2025-11-23 11:49:08,120,0.0,0,90,90,4058,4058,100.0,30878,100.0,91,91,0,70353,70353,100.0,100.0,90,100.0,100.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,90.0,0,1,0,2026-03-23 10:33:23,,1
439,736,course-v1:DHQG-HCM+FM101+2025_S2,audit,1,22.0,85.0,Pass,1.0,100.0,Chương 9: Đo lường lãi suất,Slide bài giảng tóm tắt chương 9,Bài đọc mở rộng Chương 9,99.15,100.0,181,181,2025-11-22 02:59:40,121,0.0,0,90,90,4058,4058,100.0,0,100.0,91,91,0,70353,70353,100.0,100.0,90,100.0,100.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,90.0,0,1,0,2026-03-23 10:33:23,,1
440,737,course-v1:DHQG-HCM+FM101+2025_S2,audit,1,27.0,91.0,Pass,1.0,100.0,Bài kiểm tra 05: Các vấn đề cơ bản về tỷ giá (Chương 12),Bài kiểm tra 05: Các vấn đề cơ bản về tỷ giá (Chương 12),Bài kiểm tra 05: Các vấn đề cơ bản về tỷ giá (Chương 12),99.15,100.0,181,181,2025-11-11 15:03:00,132,0.0,0,90,90,4058,4058,100.0,0,100.0,91,91,0,70353,70353,100.0,100.0,90,100.0,100.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,90.0,0,1,0,2026-03-23 10:33:23,,1
441,738,course-v1:DHQG-HCM+FM101+2025_S2,audit,1,27.0,55.0,Pass,1.0,22.65,"Bài kiểm tra 03: Các định chế tài chính trung gian (Chương 6,7)","Bài kiểm tra 03: Các định chế tài chính trung gian (Chương 6,7)","Bài kiểm tra 03: Các định chế tài chính trung gian (Chương 6,7)",34.19,22.65,41,181,2025-11-05 14:06:05,138,0.0,0,20,20,844,844,100.0,0,100.0,21,21,0,17735,17735,100.0,100.0,20,100.0,100.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,90.0,0,1,0,2026-03-23 10:33:23,,1
442,740,course-v1:DHQG-HCM+FM101+2025_S2,audit,1,23.0,92.0,Pass,1.0,100.0,"Bài kiểm tra 04_Các vấn đề cơ bản về lãi suất (Chương 8,9,10,11)","Bài kiểm tra 04_Các vấn đề cơ bản về lãi suất (Chương 8,9,10,11)","Bài kiểm tra 04_Các vấn đề cơ bản về lãi suất (Chương 8,9,10,11)",99.15,100.0,181,181,2025-11-25 01:35:01,118,0.0,0,90,83,3822,4058,94.17,371982,92.22,91,91,0,70353,70296,100.0,99.92,83,94.17,92.22,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,90.0,0,1,0,2026-03-23 10:33:23,,1
443,741,course-v1:DHQG-HCM+FM101+2025_S2,audit,1,27.0,82.0,Pass,1.0,100.0,Chương 12: Một số vấn đề cơ bản về tỷ giá,Slide bài giảng tóm tắt chương 12,Slide bài giảng tóm tắt chương 12,99.15,100.0,181,181,2025-11-23 11:40:55,120,0.0,0,90,90,4058,4058,100.0,539044,100.0,91,91,0,70353,70353,100.0,100.0,90,100.0,100.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,90.0,0,1,0,2026-03-23 10:33:23,,1
444,742,course-v1:DHQG-HCM+FM101+2025_S2,audit,1,27.0,87.0,Pass,1.0,100.0,Bài kiểm tra 05: Các vấn đề cơ bản về tỷ giá (Chương 12),Bài kiểm tra 05: Các vấn đề cơ bản về tỷ giá (Chương 12),Bài kiểm tra 05: Các vấn đề cơ bản về tỷ giá (Chương 12),99.15,100.0,181,181,2025-11-09 01:11:40,134,0.0,0,90,90,4058,4058,100.0,0,100.0,91,91,0,70353,70353,100.0,100.0,90,100.0,100.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,90.0,0,1,0,2026-03-23 10:33:23,,1
445,743,course-v1:DHQG-HCM+FM101+2025_S2,audit,1,27.0,0.0,,0.0,5.52,Chương 1: Đại cương về tiền tệ,Hình thái của Tiền,Hình thái của Tiền (tiếp theo),6.84,5.52,10,181,2025-09-24 02:57:19,180,0.0,0,5,5,168,168,100.0,0,100.0,5,5,0,4720,4720,100.0,100.0,5,100.0,100.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,90.0,0,1,0,2026-03-23 10:33:23,,0
446,744,course-v1:DHQG-HCM+FM101+2025_S2,audit,1,26.0,0.0,,0.0,8.84,Chương 9: Đo lường lãi suất,Đo lường lãi suất_Lợi suất đáo hạn,Trái phiếu trả lãi định kỳ,7.69,8.84,16,181,2025-11-03 16:05:54,140,0.0,0,8,8,428,428,100.0,4202,100.0,8,8,0,5741,5741,100.0,100.0,8,100.0,100.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,90.0,0,1,0,2026-03-23 10:33:23,,0
447,745,course-v1:DHQG-HCM+FM101+2025_S2,audit,1,27.0,76.0,Pass,1.0,100.0,Giới thiệu,Đề cương MOOCS_Nguyên lý thị trường tài chính,Đề cương MOOCS_Nguyên lý thị trường tài chính,99.15,100.0,181,181,2025-11-06 01:38:02,137,0.0,0,90,90,4058,4058,100.0,171490,100.0,91,91,0,70353,70353,100.0,100.0,90,100.0,100.0,0,0,0,0,1,1,0,0,0.0,0.0,0.0,1.0,90.0,0,1,0,2026-03-23 10:33:23,,1
448,746,course-v1:DHQG-HCM+FM101+2025_S2,audit,1,27.0,84.0,Pass,1.0,100.0,Tổng kết môn học,Tổng kết môn học,Tổng kết môn học,99.15,100.0,181,181,2025-10-29 14:36:16,145,0.0,0,90,90,4058,4058,100.0,0,100.0,91,91,0,70353,70353,100.0,100.0,90,100.0,100.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,90.0,0,1,0,2026-03-23 10:33:23,,1
449,748,course-v1:DHQG-HCM+FM101+2025_S2,audit,1,27.0,90.0,Pass,1.0,61.33,"Chương 8: Khái niệm, vai trò của lãi suất và giá trị thời gian của tiền",Khái niệm và vai trò của lãi suất,Khái niệm và vai trò của lãi suất,70.94,61.33,111,181,2025-11-24 09:08:28,119,0.0,0,55,48,2178,2516,89.72,6602,87.27,56,56,0,45081,45041,100.0,99.91,48,89.72,87.27,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,90.0,0,1,0,2026-03-23 10:33:23,,1
450,749,course-v1:DHQG-HCM+FM101+2025_S2,audit,1,27.0,90.0,Pass,1.0,100.0,Tổng kết môn học,Tổng kết môn học,Tổng kết môn học,99.15,100.0,181,181,2025-11-09 12:51:38,134,0.0,0,90,90,4058,4058,100.0,226618,100.0,91,91,0,70353,70353,100.0,100.0,90,100.0,100.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,90.0,0,1,0,2026-03-23 10:33:23,,1
451,750,course-v1:DHQG-HCM+FM101+2025_S2,audit,1,27.0,84.0,Pass,1.0,100.0,Bài kiểm tra 05: Các vấn đề cơ bản về tỷ giá (Chương 12),Bài kiểm tra 05: Các vấn đề cơ bản về tỷ giá (Chương 12),Bài kiểm tra 05: Các vấn đề cơ bản về tỷ giá (Chương 12),99.15,100.0,181,181,2025-11-12 10:54:31,131,0.0,0,90,90,4058,4058,100.0,50440,100.0,91,91,0,70353,70353,100.0,100.0,90,100.0,100.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,90.0,0,1,0,2026-03-23 10:33:23,,1
452,751,course-v1:DHQG-HCM+FM101+2025_S2,audit,1,27.0,87.0,Pass,1.0,100.0,Bài kiểm tra 05: Các vấn đề cơ bản về tỷ giá (Chương 12),Bài kiểm tra 05: Các vấn đề cơ bản về tỷ giá (Chương 12),Bài kiểm tra 05: Các vấn đề cơ bản về tỷ giá (Chương 12),99.15,100.0,181,181,2025-11-09 22:42:21,134,0.0,0,90,90,4058,4058,100.0,0,100.0,91,91,0,70353,70353,100.0,100.0,90,100.0,100.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,90.0,0,1,0,2026-03-23 10:33:23,,1
453,752,course-v1:DHQG-HCM+FM101+2025_S2,audit,1,24.0,0.0,,0.0,0.0,Chương 2: Đại cương về tài chính,Slide bài giảng tóm tắt chương 2,Slide bài giảng tóm tắt chương 2,0.85,0.0,0,0,2025-10-02 05:54:54,172,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50.0,0,0,0,2026-03-23 10:33:23,,0
454,753,course-v1:DHQG-HCM+FM101+2025_S2,audit,1,27.0,86.0,Pass,1.0,100.0,Chương 9: Đo lường lãi suất,Slide bài giảng tóm tắt chương 9,Bài đọc mở rộng Chương 9,99.15,100.0,181,181,2025-11-08 14:02:29,135,0.0,0,90,90,4058,4058,100.0,0,100.0,91,91,0,70353,70353,100.0,100.0,90,100.0,100.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,90.0,0,1,0,2026-03-23 10:33:23,,1
455,754,course-v1:DHQG-HCM+FM101+2025_S2,audit,1,27.0,84.0,Pass,1.0,100.0,Chương 9: Đo lường lãi suất,Đo lường lãi suất_Các thước đo khác của lãi suất,Lợi suất chiết khấu,99.15,100.0,181,181,2025-11-23 19:49:11,120,0.0,0,90,90,4058,4058,100.0,192104,100.0,91,91,0,70353,70353,100.0,100.0,90,100.0,100.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,90.0,0,1,0,2026-03-23 10:33:23,,1
456,755,course-v1:DHQG-HCM+FM101+2025_S2,audit,1,27.0,88.0,Pass,1.0,100.0,Tổng kết môn học,Tổng kết môn học,Tổng kết môn học,99.15,100.0,181,181,2025-11-08 16:39:06,135,0.0,0,90,90,4058,4058,100.0,56830,100.0,91,91,0,70353,70353,100.0,100.0,90,100.0,100.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,90.0,0,1,0,2026-03-23 10:33:23,,1
457,756,course-v1:DHQG-HCM+FM101+2025_S2,audit,1,27.0,89.0,Pass,1.0,100.0,Bài kiểm tra 05: Các vấn đề cơ bản về tỷ giá (Chương 12),Bài kiểm tra 05: Các vấn đề cơ bản về tỷ giá (Chương 12),Bài kiểm tra 05: Các vấn đề cơ bản về tỷ giá (Chương 12),99.15,100.0,181,181,2025-11-23 10:17:06,120,0.0,0,90,90,4058,4058,100.0,0,100.0,91,91,0,70353,70353,100.0,100.0,90,100.0,100.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,90.0,0,1,0,2026-03-23 10:33:23,,1
458,757,course-v1:DHQG-HCM+FM101+2025_S2,audit,1,27.0,86.0,Pass,1.0,100.0,"Bài kiểm tra 04_Các vấn đề cơ bản về lãi suất (Chương 8,9,10,11)","Bài kiểm tra 04_Các vấn đề cơ bản về lãi suất (Chương 8,9,10,11)","Bài kiểm tra 04_Các vấn đề cơ bản về lãi suất (Chương 8,9,10,11)",99.15,100.0,181,181,2025-11-12 13:01:21,131,0.0,0,90,90,4058,4058,100.0,0,100.0,91,91,0,70353,70353,100.0,100.0,90,100.0,100.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,90.0,0,1,0,2026-03-23 10:33:23,,1
459,759,course-v1:DHQG-HCM+FM101+2025_S2,audit,1,27.0,10.0,,0.0,54.7,Chương 7: Các định chế tài chính trung gian,Ngân hàng thương mại xử lý thông tin bất cân xứng như thế nào,Ngân hàng thương mại xử lý thông tin bất cân xứng như thế nào,47.01,54.7,99,181,2025-10-19 13:16:01,155,0.0,0,49,49,2220,2220,100.0,0,100.0,50,50,0,40720,40720,100.0,100.0,49,100.0,100.0,0,0,0,0,9,9,0,0,0.0,0.0,0.0,9.0,90.0,0,1,0,2026-03-23 10:33:23,,0
460,760,course-v1:DHQG-HCM+FM101+2025_S2,audit,1,27.0,88.0,Pass,1.0,100.0,Bài kiểm tra 05: Các vấn đề cơ bản về tỷ giá (Chương 12),Bài kiểm tra 05: Các vấn đề cơ bản về tỷ giá (Chương 12),Bài kiểm tra 05: Các vấn đề cơ bản về tỷ giá (Chương 12),99.15,100.0,181,181,2025-11-14 02:57:37,129,0.0,0,90,90,4058,4058,100.0,0,100.0,91,91,0,70353,70353,100.0,100.0,90,100.0,100.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,90.0,0,1,0,2026-03-23 10:33:23,,1
461,761,course-v1:DHQG-HCM+FM101+2025_S2,audit,1,27.0,69.0,Pass,1.0,27.07,"Bài kiểm tra 04_Các vấn đề cơ bản về lãi suất (Chương 8,9,10,11)","Bài kiểm tra 04_Các vấn đề cơ bản về lãi suất (Chương 8,9,10,11)","Bài kiểm tra 04_Các vấn đề cơ bản về lãi suất (Chương 8,9,10,11)",29.91,27.07,49,181,2025-11-24 13:42:30,119,0.0,0,24,24,1070,1070,100.0,0,100.0,25,25,0,21432,21432,100.0,100.0,24,100.0,100.0,0,0,0,0,4,4,0,0,0.0,0.0,0.0,4.0,90.0,0,1,0,2026-03-23 10:33:23,,1
462,762,course-v1:DHQG-HCM+FM101+2025_S2,audit,1,27.0,88.0,Pass,1.0,100.0,Bài kiểm tra 05: Các vấn đề cơ bản về tỷ giá (Chương 12),Bài kiểm tra 05: Các vấn đề cơ bản về tỷ giá (Chương 12),Bài kiểm tra 05: Các vấn đề cơ bản về tỷ giá (Chương 12),99.15,100.0,181,181,2025-10-27 13:34:49,147,0.0,0,90,90,4058,4058,100.0,0,100.0,91,91,0,70353,70353,100.0,100.0,90,100.0,100.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,90.0,0,1,0,2026-03-23 10:33:23,,1
463,763,course-v1:DHQG-HCM+FM101+2025_S2,audit,1,27.0,0.0,,0.0,0.0,Chưa bắt đầu,N/A,N/A,0.0,0.0,0,0,,999,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50.0,0,0,0,2026-03-23 10:33:23,,0
464,764,course-v1:DHQG-HCM+FM101+2025_S2,audit,1,27.0,31.0,,0.0,12.15,"Bài kiểm tra 02: Tổng quan về hệ thống tài chính (Chương 3, 4, 5)","Bài kiểm tra 02: Tổng quan về hệ thống tài chính (Chương 3, 4, 5)","Bài kiểm tra 02: Tổng quan về hệ thống tài chính (Chương 3, 4, 5)",15.38,12.15,22,181,2025-10-28 18:06:08,146,0.0,0,11,11,424,424,100.0,0,100.0,11,11,0,9291,9291,100.0,100.0,11,100.0,100.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,90.0,0,1,0,2026-03-23 10:33:23,,0
465,765,course-v1:DHQG-HCM+FM101+2025_S2,audit,1,27.0,9.0,,0.0,12.15,Chương 3: Chức năng của thị trường tài chính,Khái niệm thị trường tài chính và các thành phần của thị trường tài chính,Khái niệm thị trường tài chính và các thành phần của thị trường tài chính,13.68,12.15,22,181,2025-09-22 06:46:08,182,0.0,0,11,11,424,424,100.0,0,100.0,11,11,0,9291,9291,100.0,100.0,11,100.0,100.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,90.0,0,1,0,2026-03-23 10:33:23,,0
466,766,course-v1:DHQG-HCM+FM101+2025_S2,audit,1,27.0,0.0,,0.0,6.63,Chương 2: Đại cương về tài chính,Khái niệm về tài chính,Khái niệm về tài chính,5.98,6.63,12,181,2025-09-14 12:20:57,190,0.0,0,6,6,248,248,100.0,0,100.0,6,6,0,5197,5197,100.0,100.0,6,100.0,100.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,90.0,0,1,0,2026-03-23 10:33:23,,0
467,767,course-v1:DHQG-HCM+FM101+2025_S2,audit,1,27.0,93.0,Pass,1.0,87.85,Chương 10: Lý thuyết lượng cầu tài sản,Slide bài giảng tóm tắt chương 10,Slide bài giảng tóm tắt chương 10,88.03,87.85,159,181,2025-11-14 06:45:20,129,0.0,0,79,79,3612,3612,100.0,133220,100.0,80,80,0,62484,62484,100.0,100.0,79,100.0,100.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,90.0,0,1,0,2026-03-23 10:33:23,,1
468,768,course-v1:DHQG-HCM+FM101+2025_S2,audit,1,27.0,85.0,Pass,1.0,100.0,Bài kiểm tra 05: Các vấn đề cơ bản về tỷ giá (Chương 12),Bài kiểm tra 05: Các vấn đề cơ bản về tỷ giá (Chương 12),Bài kiểm tra 05: Các vấn đề cơ bản về tỷ giá (Chương 12),99.15,100.0,181,181,2025-11-09 03:09:43,134,0.0,0,90,90,4058,4058,100.0,0,100.0,91,91,0,70353,70353,100.0,100.0,90,100.0,100.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,90.0,0,1,0,2026-03-23 10:33:23,,1
469,769,course-v1:DHQG-HCM+FM101+2025_S2,audit,1,27.0,82.0,Pass,1.0,100.0,Bài kiểm tra 05: Các vấn đề cơ bản về tỷ giá (Chương 12),Bài kiểm tra 05: Các vấn đề cơ bản về tỷ giá (Chương 12),Bài kiểm tra 05: Các vấn đề cơ bản về tỷ giá (Chương 12),99.15,100.0,181,181,2025-11-10 15:49:36,133,0.0,0,90,90,4058,4058,100.0,0,100.0,91,91,0,70353,70353,100.0,100.0,90,100.0,100.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,90.0,0,1,0,2026-03-23 10:33:23,,1
470,772,course-v1:DHQG-HCM+FM101+2025_S2,audit,1,27.0,0.0,,0.0,4.42,Chương 1: Đại cương về tiền tệ,Phương thức thanh toán,Phương thức thanh toán,5.13,4.42,8,181,2025-09-14 16:14:56,190,0.0,0,4,4,146,146,100.0,0,100.0,4,4,0,3878,3878,100.0,100.0,4,100.0,100.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,90.0,0,1,0,2026-03-23 10:33:23,,0
471,773,course-v1:DHQG-HCM+FM101+2025_S2,audit,1,27.0,0.0,,0.0,5.52,Chương 1: Đại cương về tiền tệ,Slide bài giảng tóm tắt chương 1,Slide Bài giảng tóm tắt chương 1,6.84,5.52,10,181,2025-09-14 16:24:51,190,0.0,0,5,5,168,168,100.0,0,100.0,5,5,0,4720,4720,100.0,100.0,5,100.0,100.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,90.0,0,1,0,2026-03-23 10:33:23,,0
472,774,course-v1:DHQG-HCM+FM101+2025_S2,audit,1,27.0,28.0,,0.0,49.17,Chương 12: Một số vấn đề cơ bản về tỷ giá,Các nhân tố tác động đến tỉ giá,ngắn hạn,55.56,49.17,89,181,2025-11-21 09:11:41,122,0.0,0,44,44,1972,1972,100.0,39114,100.0,45,45,0,36175,36175,100.0,100.0,44,100.0,100.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,90.0,0,1,0,2026-03-23 10:33:23,,0
473,776,course-v1:DHQG-HCM+FM101+2025_S2,audit,1,27.0,80.0,Pass,1.0,100.0,Giới thiệu,Giới thiệu môn học,Giới thiệu,99.15,100.0,181,181,2025-11-23 14:20:10,120,0.0,0,90,90,4058,4058,100.0,0,100.0,91,91,0,70353,70353,100.0,100.0,90,100.0,100.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,90.0,0,1,0,2026-03-23 10:33:23,,1
474,782,course-v1:DHQG-HCM+FM101+2025_S2,audit,1,27.0,0.0,,0.0,5.52,Chương 1: Đại cương về tiền tệ,Case study về Phương thức thanh toán,Case study về Phương thức thanh toán,5.98,5.52,10,181,2025-10-06 13:59:56,168,0.0,0,5,5,178,178,100.0,0,100.0,5,5,0,4556,4556,100.0,100.0,5,100.0,100.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,90.0,0,1,0,2026-03-23 10:33:23,,0
475,783,course-v1:DHQG-HCM+FM101+2025_S2,audit,1,27.0,0.0,,0.0,2.21,Giới thiệu,Giới thiệu môn học,Giới thiệu,1.71,2.21,4,181,2025-09-23 12:56:17,181,0.0,0,2,2,32,32,100.0,0,100.0,2,2,0,1757,1757,100.0,100.0,2,100.0,100.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,90.0,0,1,0,2026-03-23 10:33:23,,0
476,784,course-v1:DHQG-HCM+FM101+2025_S2,audit,1,27.0,8.0,,0.0,70.17,"Bài kiểm tra 01_Tổng quan về tiền tệ và tài chính (Chương 1,2) ","Bài kiểm tra 01_Tổng quan về tiền tệ và tài chính (Chương 1,2) ","Bài kiểm tra 01_Tổng quan về tiền tệ và tài chính (Chương 1,2) ",71.79,70.17,127,181,2025-11-13 00:38:57,130,0.0,0,63,63,2932,2932,100.0,0,100.0,64,64,0,50859,50859,100.0,100.0,63,100.0,100.0,0,0,0,8,78,86,0,6,0.0,0.0,0.0,86.0,90.0,0,1,0,2026-03-23 10:33:23,,0
477,786,course-v1:DHQG-HCM+FM101+2025_S2,audit,1,27.0,87.0,Pass,1.0,100.0,Bài kiểm tra 05: Các vấn đề cơ bản về tỷ giá (Chương 12),Bài kiểm tra 05: Các vấn đề cơ bản về tỷ giá (Chương 12),Bài kiểm tra 05: Các vấn đề cơ bản về tỷ giá (Chương 12),99.15,100.0,181,181,2025-11-09 10:03:16,134,0.0,0,90,90,4058,4058,100.0,0,100.0,91,91,0,70353,70353,100.0,100.0,90,100.0,100.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,90.0,0,1,0,2026-03-23 10:33:23,,1
478,787,course-v1:DHQG-HCM+FM101+2025_S2,audit,1,26.0,88.0,Pass,1.0,100.0,Bài kiểm tra 05: Các vấn đề cơ bản về tỷ giá (Chương 12),Bài kiểm tra 05: Các vấn đề cơ bản về tỷ giá (Chương 12),Bài kiểm tra 05: Các vấn đề cơ bản về tỷ giá (Chương 12),99.15,100.0,181,181,2025-11-21 06:41:51,122,0.0,0,90,90,4058,4058,100.0,338670,100.0,91,91,0,70353,70353,100.0,100.0,90,100.0,100.0,0,0,0,15,15,30,0,0,0.0,0.0,0.0,30.0,90.0,0,1,0,2026-03-23 10:33:23,,1
479,803,course-v1:DHQG-HCM+FM101+2025_S2,audit,1,27.0,81.0,Pass,1.0,100.0,Tổng kết môn học,Tổng kết môn học,Tổng kết môn học,99.15,100.0,181,181,2025-11-10 18:12:00,133,0.0,0,90,90,4058,4058,100.0,69978,100.0,91,91,0,70353,70353,100.0,100.0,90,100.0,100.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,90.0,0,1,0,2026-03-23 10:33:23,,1
